###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
8.745000e+00	-4.390155e-02	-3.328869e+00	8.260522e+00	3.364433e+00	8.852816e-01	3.478956e-01
8.750000e+00	-2.703425e-02	-3.324656e+00	8.262261e+00	3.382128e+00	8.001024e-01	3.475479e-01
8.755000e+00	-1.008386e-02	-3.320869e+00	8.263997e+00	3.397672e+00	7.145931e-01	3.472005e-01
8.760000e+00	6.938875e-03	-3.317510e+00	8.265733e+00	3.411061e+00	6.288077e-01	3.468535e-01
8.765000e+00	2.402315e-02	-3.314581e+00	8.267466e+00	3.422289e+00	5.428005e-01	3.465068e-01
8.770000e+00	4.115816e-02	-3.312083e+00	8.269198e+00	3.431355e+00	4.566257e-01	3.461605e-01
8.775000e+00	5.833310e-02	-3.310015e+00	8.270928e+00	3.438258e+00	3.703375e-01	3.458145e-01
8.780000e+00	7.553713e-02	-3.308379e+00	8.272656e+00	3.442996e+00	2.839902e-01	3.454688e-01
8.785000e+00	9.275945e-02	-3.307175e+00	8.274382e+00	3.445572e+00	1.976378e-01	3.451235e-01
8.790000e+00	1.099893e-01	-3.306403e+00	8.276107e+00	3.445988e+00	1.113343e-01	3.447786e-01
8.795000e+00	1.272157e-01	-3.306062e+00	8.277830e+00	3.444248e+00	2.513364e-02	3.444340e-01
8.800000e+00	1.444282e-01	-3.306151e+00	8.279551e+00	3.440358e+00	-6.091051e-02	3.440897e-01
8.805000e+00	1.616157e-01	-3.306670e+00	8.281271e+00	3.434324e+00	-1.467446e-01	3.437458e-01
8.810000e+00	1.787678e-01	-3.307618e+00	8.282989e+00	3.426155e+00	-2.323155e-01	3.434022e-01
8.815000e+00	1.958738e-01	-3.308993e+00	8.284705e+00	3.415860e+00	-3.175702e-01	3.430590e-01
8.820000e+00	2.129229e-01	-3.310793e+00	8.286419e+00	3.403449e+00	-4.024559e-01	3.427161e-01
8.825000e+00	2.299047e-01	-3.313017e+00	8.288132e+00	3.388934e+00	-4.869203e-01	3.423736e-01
8.830000e+00	2.468088e-01	-3.315662e+00	8.289843e+00	3.372329e+00	-5.709115e-01	3.420314e-01
8.835000e+00	2.636246e-01	-3.318725e+00	8.291552e+00	3.353649e+00	-6.543778e-01	3.416895e-01
8.840000e+00	2.803418e-01	-3.322205e+00	8.293260e+00	3.332909e+00	-7.372682e-01	3.413480e-01
8.845000e+00	2.969503e-01	-3.326097e+00	8.294966e+00	3.310126e+00	-8.195319e-01	3.410068e-01
8.850000e+00	3.134397e-01	-3.330399e+00	8.296670e+00	3.285318e+00	-9.011188e-01	3.406660e-01
8.855000e+00	3.298001e-01	-3.335107e+00	8.298373e+00	3.258506e+00	-9.819791e-01	3.403255e-01
8.860000e+00	3.460215e-01	-3.340217e+00	8.300073e+00	3.229709e+00	-1.062064e+00	3.399853e-01
8.865000e+00	3.620939e-01	-3.345726e+00	8.301772e+00	3.198951e+00	-1.141324e+00	3.396455e-01
8.870000e+00	3.780077e-01	-3.351629e+00	8.303470e+00	3.166253e+00	-1.219713e+00	3.393060e-01
8.875000e+00	3.937533e-01	-3.357922e+00	8.305166e+00	3.131641e+00	-1.297182e+00	3.389669e-01
8.880000e+00	4.093210e-01	-3.364599e+00	8.306859e+00	3.095139e+00	-1.373685e+00	3.386281e-01
8.885000e+00	4.247016e-01	-3.371657e+00	8.308552e+00	3.056775e+00	-1.449176e+00	3.382896e-01
8.890000e+00	4.398857e-01	-3.379089e+00	8.310242e+00	3.016577e+00	-1.523611e+00	3.379515e-01
8.895000e+00	4.548643e-01	-3.386891e+00	8.311931e+00	2.974572e+00	-1.596943e+00	3.376137e-01
8.900000e+00	4.696284e-01	-3.395057e+00	8.313619e+00	2.930790e+00	-1.669131e+00	3.372763e-01
8.905000e+00	4.841693e-01	-3.403580e+00	8.315304e+00	2.885264e+00	-1.740130e+00	3.369392e-01
8.910000e+00	4.984782e-01	-3.412456e+00	8.316988e+00	2.838024e+00	-1.809900e+00	3.366024e-01
8.915000e+00	5.125467e-01	-3.421677e+00	8.318670e+00	2.789104e+00	-1.878398e+00	3.362660e-01
8.920000e+00	5.263665e-01	-3.431238e+00	8.320351e+00	2.738537e+00	-1.945585e+00	3.359299e-01
8.925000e+00	5.399294e-01	-3.441131e+00	8.322029e+00	2.686359e+00	-2.011421e+00	3.355941e-01
8.930000e+00	5.532275e-01	-3.451350e+00	8.323707e+00	2.632606e+00	-2.075868e+00	3.352587e-01
8.935000e+00	5.662529e-01	-3.461887e+00	8.325382e+00	2.577313e+00	-2.138887e+00	3.349236e-01
8.940000e+00	5.789981e-01	-3.472736e+00	8.327056e+00	2.520520e+00	-2.200443e+00	3.345888e-01
8.945000e+00	5.914557e-01	-3.483889e+00	8.328728e+00	2.462263e+00	-2.260501e+00	3.342544e-01
8.950000e+00	6.036184e-01	-3.495339e+00	8.330398e+00	2.402583e+00	-2.319024e+00	3.339203e-01
8.955000e+00	6.154792e-01	-3.507077e+00	8.332067e+00	2.341520e+00	-2.375981e+00	3.335866e-01
8.960000e+00	6.270313e-01	-3.519096e+00	8.333734e+00	2.279115e+00	-2.431338e+00	3.332532e-01
8.965000e+00	6.382682e-01	-3.531387e+00	8.335400e+00	2.215409e+00	-2.485063e+00	3.329201e-01
8.970000e+00	6.491833e-01	-3.543944e+00	8.337063e+00	2.150445e+00	-2.537128e+00	3.325873e-01
8.975000e+00	6.597706e-01	-3.556756e+00	8.338725e+00	2.084266e+00	-2.587502e+00	3.322549e-01
8.980000e+00	6.700241e-01	-3.569816e+00	8.340386e+00	2.016916e+00	-2.636157e+00	3.319228e-01
8.985000e+00	6.799379e-01	-3.583115e+00	8.342045e+00	1.948440e+00	-2.683067e+00	3.315911e-01
8.990000e+00	6.895066e-01	-3.596643e+00	8.343702e+00	1.878881e+00	-2.728205e+00	3.312596e-01
8.995000e+00	6.987250e-01	-3.610394e+00	8.345357e+00	1.808287e+00	-2.771546e+00	3.309285e-01
9.000000e+00	7.075879e-01	-3.624356e+00	8.347011e+00	1.736703e+00	-2.813068e+00	3.305978e-01
9.005000e+00	7.160904e-01	-3.638521e+00	8.348663e+00	1.664176e+00	-2.852748e+00	3.302673e-01
9.010000e+00	7.242281e-01	-3.652880e+00	8.350314e+00	1.590753e+00	-2.890565e+00	3.299372e-01
9.015000e+00	7.319966e-01	-3.667424e+00	8.351963e+00	1.516482e+00	-2.926498e+00	3.296075e-01
9.020000e+00	7.393916e-01	-3.682142e+00	8.353610e+00	1.441411e+00	-2.960530e+00	3.292780e-01
9.025000e+00	7.464094e-01	-3.697026e+00	8.355255e+00	1.365589e+00	-2.992642e+00	3.289489e-01
9.030000e+00	7.530463e-01	-3.712065e+00	8.356899e+00	1.289064e+00	-3.022819e+00	3.286201e-01
9.035000e+00	7.592990e-01	-3.727251e+00	8.358542e+00	1.211886e+00	-3.051045e+00	3.282917e-01
9.040000e+00	7.651642e-01	-3.742572e+00	8.360182e+00	1.134105e+00	-3.077306e+00	3.279635e-01
9.045000e+00	7.706391e-01	-3.758021e+00	8.361821e+00	1.055769e+00	-3.101591e+00	3.276357e-01
9.050000e+00	7.757210e-01	-3.773585e+00	8.363459e+00	9.769304e-01	-3.123888e+00	3.273083e-01
9.055000e+00	7.804076e-01	-3.789256e+00	8.365094e+00	8.976380e-01	-3.144187e+00	3.269811e-01
9.060000e+00	7.846968e-01	-3.805024e+00	8.366728e+00	8.179427e-01	-3.162479e+00	3.266543e-01
9.065000e+00	7.885865e-01	-3.820878e+00	8.368361e+00	7.378951e-01	-3.178757e+00	3.263278e-01
9.070000e+00	7.920752e-01	-3.836808e+00	8.369992e+00	6.575460e-01	-3.193014e+00	3.260017e-01
9.075000e+00	7.951615e-01	-3.852804e+00	8.371621e+00	5.769462e-01	-3.205247e+00	3.256758e-01
9.080000e+00	7.978443e-01	-3.868857e+00	8.373248e+00	4.961467e-01	-3.215450e+00	3.253503e-01
9.085000e+00	8.001227e-01	-3.884955e+00	8.374874e+00	4.151984e-01	-3.223623e+00	3.250251e-01
9.090000e+00	8.019962e-01	-3.901090e+00	8.376499e+00	3.341521e-01	-3.229763e+00	3.247003e-01
9.095000e+00	8.034642e-01	-3.917250e+00	8.378121e+00	2.530589e-01	-3.233871e+00	3.243757e-01
9.100000e+00	8.045267e-01	-3.933425e+00	8.379742e+00	1.719694e-01	-3.235949e+00	3.240515e-01
9.105000e+00	8.051840e-01	-3.949606e+00	8.381362e+00	9.093438e-02	-3.235999e+00	3.237276e-01
9.110000e+00	8.054363e-01	-3.965782e+00	8.382980e+00	1.000441e-02	-3.234025e+00	3.234040e-01
9.115000e+00	8.052843e-01	-3.981943e+00	8.384596e+00	-7.077011e-02	-3.230033e+00	3.230808e-01
9.120000e+00	8.047289e-01	-3.998079e+00	8.386211e+00	-1.513390e-01	-3.224029e+00	3.227579e-01
9.125000e+00	8.037713e-01	-4.014180e+00	8.387824e+00	-2.316523e-01	-3.216021e+00	3.224353e-01
9.130000e+00	8.024129e-01	-4.030236e+00	8.389435e+00	-3.116602e-01	-3.206017e+00	3.221130e-01
9.135000e+00	8.006553e-01	-4.046236e+00	8.391045e+00	-3.913134e-01	-3.194029e+00	3.217911e-01
9.140000e+00	7.985004e-01	-4.062173e+00	8.392653e+00	-4.705627e-01	-3.180068e+00	3.214694e-01
9.145000e+00	7.959504e-01	-4.078034e+00	8.394259e+00	-5.493594e-01	-3.164145e+00	3.211481e-01
9.150000e+00	7.930077e-01	-4.093811e+00	8.395864e+00	-6.276552e-01	-3.146276e+00	3.208271e-01
9.155000e+00	7.896748e-01	-4.109493e+00	8.397468e+00	-7.054020e-01	-3.126475e+00	3.205065e-01
9.160000e+00	7.859546e-01	-4.125072e+00	8.399069e+00	-7.825524e-01	-3.104759e+00	3.201861e-01
9.165000e+00	7.818503e-01	-4.140538e+00	8.400670e+00	-8.590593e-01	-3.081144e+00	3.198661e-01
9.170000e+00	7.773652e-01	-4.155881e+00	8.402268e+00	-9.348761e-01	-3.055650e+00	3.195464e-01
9.175000e+00	7.725028e-01	-4.171091e+00	8.403865e+00	-1.009957e+00	-3.028296e+00	3.192270e-01
9.180000e+00	7.672669e-01	-4.186160e+00	8.405460e+00	-1.084256e+00	-2.999103e+00	3.189079e-01
9.185000e+00	7.616616e-01	-4.201079e+00	8.407054e+00	-1.157729e+00	-2.968092e+00	3.185892e-01
9.190000e+00	7.556911e-01	-4.215838e+00	8.408646e+00	-1.230330e+00	-2.935288e+00	3.182708e-01
9.195000e+00	7.493598e-01	-4.230429e+00	8.410237e+00	-1.302018e+00	-2.900713e+00	3.179526e-01
9.200000e+00	7.426725e-01	-4.244843e+00	8.411826e+00	-1.372748e+00	-2.864394e+00	3.176349e-01
9.205000e+00	7.356340e-01	-4.259070e+00	8.413413e+00	-1.442478e+00	-2.826356e+00	3.173174e-01
9.210000e+00	7.282495e-01	-4.273103e+00	8.414999e+00	-1.511167e+00	-2.786627e+00	3.170002e-01
9.215000e+00	7.205242e-01	-4.286934e+00	8.416583e+00	-1.578774e+00	-2.745234e+00	3.166834e-01
9.220000e+00	7.124636e-01	-4.300553e+00	8.418166e+00	-1.645258e+00	-2.702207e+00	3.163669e-01
9.225000e+00	7.040735e-01	-4.313953e+00	8.419747e+00	-1.710580e+00	-2.657577e+00	3.160506e-01
9.230000e+00	6.953598e-01	-4.327126e+00	8.421326e+00	-1.774703e+00	-2.611374e+00	3.157347e-01
9.235000e+00	6.863286e-01	-4.340064e+00	8.422904e+00	-1.837587e+00	-2.563630e+00	3.154192e-01
9.240000e+00	6.769861e-01	-4.352760e+00	8.424480e+00	-1.899197e+00	-2.514378e+00	3.151039e-01
9.245000e+00	6.673388e-01	-4.365206e+00	8.426055e+00	-1.959496e+00	-2.463653e+00	3.147890e-01
9.250000e+00	6.573933e-01	-4.377394e+00	8.427628e+00	-2.018449e+00	-2.411488e+00	3.144743e-01
9.255000e+00	6.471566e-01	-4.389318e+00	8.429200e+00	-2.076022e+00	-2.357919e+00	3.141600e-01
9.260000e+00	6.366355e-01	-4.400971e+00	8.430770e+00	-2.132182e+00	-2.302983e+00	3.138460e-01
9.265000e+00	6.258372e-01	-4.412346e+00	8.432338e+00	-2.186896e+00	-2.246717e+00	3.135323e-01
9.270000e+00	6.147690e-01	-4.423436e+00	8.433905e+00	-2.240134e+00	-2.189158e+00	3.132189e-01
9.275000e+00	6.034383e-01	-4.434235e+00	8.435471e+00	-2.291864e+00	-2.130345e+00	3.129059e-01
9.280000e+00	5.918529e-01	-4.444737e+00	8.437034e+00	-2.342058e+00	-2.070317e+00	3.125931e-01
9.285000e+00	5.800204e-01	-4.454936e+00	8.438597e+00	-2.390687e+00	-2.009115e+00	3.122807e-01
9.290000e+00	5.679487e-01	-4.464827e+00	8.440157e+00	-2.437723e+00	-1.946778e+00	3.119686e-01
9.295000e+00	5.556458e-01	-4.474402e+00	8.441716e+00	-2.483141e+00	-1.883349e+00	3.116568e-01
9.300000e+00	5.431200e-01	-4.483658e+00	8.443274e+00	-2.526916e+00	-1.818868e+00	3.113453e-01
9.305000e+00	5.303795e-01	-4.492589e+00	8.444830e+00	-2.569023e+00	-1.753379e+00	3.110341e-01
9.310000e+00	5.174326e-01	-4.501191e+00	8.446384e+00	-2.609440e+00	-1.686925e+00	3.107232e-01
9.315000e+00	5.042879e-01	-4.509457e+00	8.447937e+00	-2.648143e+00	-1.619548e+00	3.104126e-01
9.320000e+00	4.909541e-01	-4.517385e+00	8.449488e+00	-2.685114e+00	-1.551293e+00	3.101024e-01
9.325000e+00	4.774397e-01	-4.524969e+00	8.451038e+00	-2.720331e+00	-1.482205e+00	3.097924e-01
9.330000e+00	4.637537e-01	-4.532205e+00	8.452586e+00	-2.753778e+00	-1.412327e+00	3.094828e-01
9.335000e+00	4.499049e-01	-4.539091e+00	8.454133e+00	-2.785435e+00	-1.341706e+00	3.091735e-01
9.340000e+00	4.359024e-01	-4.545621e+00	8.455678e+00	-2.815287e+00	-1.270388e+00	3.088644e-01
9.345000e+00	4.217551e-01	-4.551794e+00	8.457221e+00	-2.843319e+00	-1.198417e+00	3.085557e-01
9.350000e+00	4.074722e-01	-4.557604e+00	8.458763e+00	-2.869517e+00	-1.125840e+00	3.082473e-01
9.355000e+00	3.930630e-01	-4.563051e+00	8.460304e+00	-2.893868e+00	-1.052705e+00	3.079392e-01
9.360000e+00	3.785366e-01	-4.568131e+00	8.461843e+00	-2.916360e+00	-9.790571e-01	3.076314e-01
9.365000e+00	3.639025e-01	-4.572841e+00	8.463380e+00	-2.936984e+00	-9.049444e-01	3.073240e-01
9.370000e+00	3.491699e-01	-4.577179e+00	8.464916e+00	-2.955731e+00	-8.304138e-01	3.070168e-01
9.375000e+00	3.343483e-01	-4.581144e+00	8.466450e+00	-2.972591e+00	-7.555128e-01	3.067099e-01
9.380000e+00	3.194472e-01	-4.584734e+00	8.467983e+00	-2.987559e+00	-6.802891e-01	3.064034e-01
9.385000e+00	3.044759e-01	-4.587947e+00	8.469514e+00	-3.000629e+00	-6.047902e-01	3.060971e-01
9.390000e+00	2.894441e-01	-4.590781e+00	8.471044e+00	-3.011796e+00	-5.290640e-01	3.057912e-01
9.395000e+00	2.743611e-01	-4.593237e+00	8.472572e+00	-3.021058e+00	-4.531582e-01	3.054855e-01
9.400000e+00	2.592367e-01	-4.595313e+00	8.474099e+00	-3.028411e+00	-3.771207e-01	3.051802e-01
9.405000e+00	2.440802e-01	-4.597008e+00	8.475624e+00	-3.033857e+00	-3.009993e-01	3.048752e-01
9.410000e+00	2.289013e-01	-4.598323e+00	8.477148e+00	-3.037394e+00	-2.248418e-01	3.045705e-01
9.415000e+00	2.137094e-01	-4.599257e+00	8.478670e+00	-3.039025e+00	-1.486958e-01	3.042660e-01
9.420000e+00	1.985142e-01	-4.599810e+00	8.480190e+00	-3.038752e+00	-7.260900e-02	3.039619e-01
9.425000e+00	1.833251e-01	-4.599983e+00	8.481709e+00	-3.036579e+00	3.371200e-03	3.036581e-01
9.430000e+00	1.681516e-01	-4.599776e+00	8.483227e+00	-3.032512e+00	7.919748e-02	3.033546e-01
9.435000e+00	1.530031e-01	-4.599191e+00	8.484743e+00	-3.026557e+00	1.548227e-01	3.030514e-01
9.440000e+00	1.378891e-01	-4.598229e+00	8.486257e+00	-3.018721e+00	2.302001e-01	3.027485e-01
9.445000e+00	1.228190e-01	-4.596890e+00	8.487770e+00	-3.009012e+00	3.052829e-01	3.024459e-01
9.450000e+00	1.078021e-01	-4.595176e+00	8.489282e+00	-2.997442e+00	3.800247e-01	3.021436e-01
9.455000e+00	9.284768e-02	-4.593090e+00	8.490792e+00	-2.984020e+00	4.543796e-01	3.018416e-01
9.460000e+00	7.796497e-02	-4.590633e+00	8.492300e+00	-2.968759e+00	5.283018e-01	3.015399e-01
9.465000e+00	6.316313e-02	-4.587808e+00	8.493807e+00	-2.951672e+00	6.017459e-01	3.012385e-01
9.470000e+00	4.845127e-02	-4.584617e+00	8.495313e+00	-2.932773e+00	6.746670e-01	3.009375e-01
9.475000e+00	3.383839e-02	-4.581062e+00	8.496817e+00	-2.912078e+00	7.470205e-01	3.006367e-01
9.480000e+00	1.933345e-02	-4.577147e+00	8.498319e+00	-2.889604e+00	8.187622e-01	3.003362e-01
9.485000e+00	4.945292e-03	-4.572876e+00	8.499820e+00	-2.865367e+00	8.898487e-01	3.000360e-01
9.490000e+00	-9.317316e-03	-4.568250e+00	8.501319e+00	-2.839387e+00	9.602366e-01	2.997361e-01
9.495000e+00	-2.344571e-02	-4.563275e+00	8.502817e+00	-2.811683e+00	1.029883e+00	2.994365e-01
9.500000e+00	-3.743131e-02	-4.557953e+00	8.504314e+00	-2.782277e+00	1.098747e+00	2.991372e-01
9.505000e+00	-5.126567e-02	-4.552288e+00	8.505809e+00	-2.751189e+00	1.166786e+00	2.988383e-01
9.510000e+00	-6.494044e-02	-4.546286e+00	8.507302e+00	-2.718443e+00	1.233959e+00	2.985396e-01
9.515000e+00	-7.844738e-02	-4.539950e+00	8.508794e+00	-2.684062e+00	1.300227e+00	2.982412e-01
9.520000e+00	-9.177838e-02	-4.533285e+00	8.510285e+00	-2.648072e+00	1.365549e+00	2.979431e-01
9.525000e+00	-1.049255e-01	-4.526296e+00	8.511774e+00	-2.610497e+00	1.429887e+00	2.976453e-01
9.530000e+00	-1.178808e-01	-4.518988e+00	8.513261e+00	-2.571365e+00	1.493201e+00	2.973478e-01
9.535000e+00	-1.306366e-01	-4.511366e+00	8.514747e+00	-2.530704e+00	1.555456e+00	2.970506e-01
9.540000e+00	-1.431853e-01	-4.503436e+00	8.516232e+00	-2.488541e+00	1.616614e+00	2.967537e-01
9.545000e+00	-1.555195e-01	-4.495202e+00	8.517715e+00	-2.444906e+00	1.676638e+00	2.964571e-01
9.550000e+00	-1.676319e-01	-4.486671e+00	8.519196e+00	-2.399829e+00	1.735494e+00	2.961608e-01
9.555000e+00	-1.795155e-01	-4.477849e+00	8.520676e+00	-2.353342e+00	1.793147e+00	2.958648e-01
9.560000e+00	-1.911631e-01	-4.468742e+00	8.522155e+00	-2.305476e+00	1.849564e+00	2.955690e-01
9.565000e+00	-2.025680e-01	-4.459356e+00	8.523632e+00	-2.256264e+00	1.904711e+00	2.952736e-01
9.570000e+00	-2.137235e-01	-4.449697e+00	8.525108e+00	-2.205739e+00	1.958557e+00	2.949785e-01
9.575000e+00	-2.246232e-01	-4.439772e+00	8.526582e+00	-2.153936e+00	2.011071e+00	2.946837e-01
9.580000e+00	-2.352608e-01	-4.429588e+00	8.528054e+00	-2.100890e+00	2.062222e+00	2.943891e-01
9.585000e+00	-2.456301e-01	-4.419152e+00	8.529526e+00	-2.046635e+00	2.111981e+00	2.940949e-01
9.590000e+00	-2.557252e-01	-4.408471e+00	8.530995e+00	-1.991210e+00	2.160320e+00	2.938009e-01
9.595000e+00	-2.655403e-01	-4.397551e+00	8.532464e+00	-1.934649e+00	2.207212e+00	2.935073e-01
9.600000e+00	-2.750699e-01	-4.386401e+00	8.533930e+00	-1.876992e+00	2.252630e+00	2.932139e-01
9.605000e+00	-2.843085e-01	-4.375028e+00	8.535396e+00	-1.818277e+00	2.296548e+00	2.929209e-01
9.610000e+00	-2.932509e-01	-4.363438e+00	8.536860e+00	-1.758541e+00	2.338942e+00	2.926281e-01
9.615000e+00	-3.018923e-01	-4.351641e+00	8.538322e+00	-1.697826e+00	2.379789e+00	2.923356e-01
9.620000e+00	-3.102276e-01	-4.339643e+00	8.539783e+00	-1.636170e+00	2.419067e+00	2.920434e-01
9.625000e+00	-3.182525e-01	-4.327453e+00	8.541242e+00	-1.573614e+00	2.456753e+00	2.917515e-01
9.630000e+00	-3.259623e-01	-4.315078e+00	8.542700e+00	-1.510199e+00	2.492827e+00	2.914599e-01
9.635000e+00	-3.333531e-01	-4.302527e+00	8.544157e+00	-1.445966e+00	2.527271e+00	2.911686e-01
9.640000e+00	-3.404207e-01	-4.289808e+00	8.545612e+00	-1.380957e+00	2.560065e+00	2.908776e-01
9.645000e+00	-3.471614e-01	-4.276929e+00	8.547066e+00	-1.315215e+00	2.591193e+00	2.905868e-01
9.650000e+00	-3.535717e-01	-4.263899e+00	8.548518e+00	-1.248781e+00	2.620638e+00	2.902964e-01
9.655000e+00	-3.596482e-01	-4.250726e+00	8.549969e+00	-1.181700e+00	2.648386e+00	2.900062e-01
9.660000e+00	-3.653877e-01	-4.237418e+00	8.551418e+00	-1.114013e+00	2.674422e+00	2.897164e-01
9.665000e+00	-3.707874e-01	-4.223984e+00	8.552866e+00	-1.045765e+00	2.698734e+00	2.894268e-01
9.670000e+00	-3.758445e-01	-4.210434e+00	8.554312e+00	-9.769994e-01	2.721309e+00	2.891375e-01
9.675000e+00	-3.805566e-01	-4.196774e+00	8.555757e+00	-9.077603e-01	2.742138e+00	2.888485e-01
9.680000e+00	-3.849214e-01	-4.183015e+00	8.557201e+00	-8.380918e-01	2.761210e+00	2.885598e-01
9.685000e+00	-3.889368e-01	-4.169165e+00	8.558643e+00	-7.680384e-01	2.778517e+00	2.882714e-01
9.690000e+00	-3.926012e-01	-4.155233e+00	8.560084e+00	-6.976448e-01	2.794052e+00	2.879833e-01
9.695000e+00	-3.959128e-01	-4.141228e+00	8.561523e+00	-6.269554e-01	2.807809e+00	2.876955e-01
9.700000e+00	-3.988703e-01	-4.127158e+00	8.562961e+00	-5.560153e-01	2.819783e+00	2.874079e-01
9.705000e+00	-4.014726e-01	-4.113033e+00	8.564397e+00	-4.848692e-01	2.829970e+00	2.871206e-01
9.710000e+00	-4.037187e-01	-4.098861e+00	8.565832e+00	-4.135621e-01	2.838366e+00	2.868337e-01
9.715000e+00	-4.056080e-01	-4.084652e+00	8.567265e+00	-3.421388e-01	2.844971e+00	2.865470e-01
9.720000e+00	-4.071400e-01	-4.070414e+00	8.568697e+00	-2.706442e-01	2.849783e+00	2.862606e-01
9.725000e+00	-4.083144e-01	-4.056157e+00	8.570128e+00	-1.991233e-01	2.852804e+00	2.859744e-01
9.730000e+00	-4.091313e-01	-4.041889e+00	8.571557e+00	-1.276207e-01	2.854034e+00	2.856886e-01
9.735000e+00	-4.095907e-01	-4.027620e+00	8.572985e+00	-5.618119e-02	2.853478e+00	2.854031e-01
9.740000e+00	-4.096933e-01	-4.013358e+00	8.574411e+00	1.515072e-02	2.851138e+00	2.851178e-01
9.745000e+00	-4.094395e-01	-3.999111e+00	8.575836e+00	8.633063e-02	2.847020e+00	2.848328e-01
9.750000e+00	-4.088303e-01	-3.984890e+00	8.577259e+00	1.573143e-01	2.841129e+00	2.845481e-01
9.755000e+00	-4.078667e-01	-3.970703e+00	8.578681e+00	2.280578e-01	2.833474e+00	2.842637e-01
9.760000e+00	-4.065502e-01	-3.956559e+00	8.580102e+00	2.985174e-01	2.824063e+00	2.839796e-01
9.765000e+00	-4.048821e-01	-3.942465e+00	8.581521e+00	3.686495e-01	2.812904e+00	2.836958e-01
9.770000e+00	-4.028643e-01	-3.928432e+00	8.582939e+00	4.384109e-01	2.800008e+00	2.834122e-01
9.775000e+00	-4.004987e-01	-3.914468e+00	8.584355e+00	5.077588e-01	2.785387e+00	2.831290e-01
9.780000e+00	-3.977875e-01	-3.900581e+00	8.585770e+00	5.766506e-01	2.769054e+00	2.828460e-01
9.785000e+00	-3.947330e-01	-3.886780e+00	8.587184e+00	6.450442e-01	2.751021e+00	2.825633e-01
9.790000e+00	-3.913379e-01	-3.873074e+00	8.588596e+00	7.128978e-01	2.731304e+00	2.822808e-01
9.795000e+00	-3.876050e-01	-3.859470e+00	8.590007e+00	7.801699e-01	2.709919e+00	2.819987e-01
9.800000e+00	-3.835373e-01	-3.845978e+00	8.591416e+00	8.468198e-01	2.686882e+00	2.817168e-01
9.805000e+00	-3.791379e-01	-3.832604e+00	8.592824e+00	9.128070e-01	2.662210e+00	2.814353e-01
9.810000e+00	-3.744104e-01	-3.819358e+00	8.594230e+00	9.780915e-01	2.635923e+00	2.811540e-01
9.815000e+00	-3.693582e-01	-3.806248e+00	8.595635e+00	1.042634e+00	2.608041e+00	2.808730e-01
9.820000e+00	-3.639853e-01	-3.793280e+00	8.597039e+00	1.106395e+00	2.578583e+00	2.805922e-01
9.825000e+00	-3.582957e-01	-3.780464e+00	8.598441e+00	1.169338e+00	2.547571e+00	2.803118e-01
9.830000e+00	-3.522934e-01	-3.767807e+00	8.599842e+00	1.231423e+00	2.515028e+00	2.800316e-01
9.835000e+00	-3.459829e-01	-3.755317e+00	8.601241e+00	1.292614e+00	2.480978e+00	2.797517e-01
9.840000e+00	-3.393688e-01	-3.743000e+00	8.602640e+00	1.352874e+00	2.445444e+00	2.794721e-01
9.845000e+00	-3.324558e-01	-3.730865e+00	8.604036e+00	1.412169e+00	2.408452e+00	2.791928e-01
9.850000e+00	-3.252488e-01	-3.718918e+00	8.605431e+00	1.470461e+00	2.370027e+00	2.789137e-01
9.855000e+00	-3.177529e-01	-3.707167e+00	8.606825e+00	1.527718e+00	2.330198e+00	2.786349e-01
9.860000e+00	-3.099734e-01	-3.695618e+00	8.608218e+00	1.583904e+00	2.288991e+00	2.783564e-01
9.865000e+00	-3.019157e-01	-3.684279e+00	8.609609e+00	1.638988e+00	2.246434e+00	2.780782e-01
9.870000e+00	-2.935854e-01	-3.673156e+00	8.610999e+00	1.692938e+00	2.202558e+00	2.778003e-01
9.875000e+00	-2.849883e-01	-3.662256e+00	8.612387e+00	1.745720e+00	2.157392e+00	2.775226e-01
9.880000e+00	-2.761302e-01	-3.651584e+00	8.613774e+00	1.797306e+00	2.110968e+00	2.772452e-01
9.885000e+00	-2.670172e-01	-3.641148e+00	8.615159e+00	1.847664e+00	2.063316e+00	2.769681e-01
9.890000e+00	-2.576556e-01	-3.630953e+00	8.616543e+00	1.896767e+00	2.014469e+00	2.766913e-01
9.895000e+00	-2.480517e-01	-3.621005e+00	8.617926e+00	1.944585e+00	1.964460e+00	2.764148e-01
9.900000e+00	-2.382120e-01	-3.611310e+00	8.619308e+00	1.991091e+00	1.913322e+00	2.761385e-01
9.905000e+00	-2.281430e-01	-3.601874e+00	8.620688e+00	2.036260e+00	1.861090e+00	2.758625e-01
9.910000e+00	-2.178517e-01	-3.592701e+00	8.622066e+00	2.080065e+00	1.807798e+00	2.755867e-01
9.915000e+00	-2.073447e-01	-3.583797e+00	8.623443e+00	2.122482e+00	1.753483e+00	2.753113e-01
9.920000e+00	-1.966292e-01	-3.575168e+00	8.624819e+00	2.163486e+00	1.698180e+00	2.750361e-01
9.925000e+00	-1.857122e-01	-3.566817e+00	8.626194e+00	2.203056e+00	1.641925e+00	2.747612e-01
